essay_id,depth_mean,depth_max,depth_list,breadth_mean,breadth_max,breadth_list,total_nodes_mean,total_nodes_max,total_nodes_list,max_branching_factor_mean,max_branching_factor_max,max_branching_factor_list,CEFR
AR_gpt-4o_16_137_2734,8.571428571428571,13,"5,13,6,10,8,12,9,7,8,11,8,10,7,7,6,9,13,8,8,7,8",4.904761904761905,8,"4,5,6,5,5,5,4,5,5,5,8,5,5,5,6,6,6,3,4,3,3",21.333333333333332,40,"14,40,15,17,19,25,22,16,24,28,19,22,21,17,19,27,33,15,23,14,18",4.714285714285714,8,"3,4,6,5,5,5,4,5,3,5,8,5,5,5,6,6,6,3,4,3,3",C2
AR_gpt-4o_16_137_2735,8.764705882352942,12,"8,9,6,8,10,12,6,8,8,9,11,8,10,8,10,11,7",5.352941176470588,8,"4,7,3,5,8,8,6,3,4,6,5,7,4,4,6,5,6",21.823529411764707,30,"20,29,12,22,23,30,17,16,20,27,21,25,21,18,27,25,18",5.352941176470588,8,"4,7,3,5,8,8,6,3,4,6,5,7,4,4,6,5,6",C2
AR_gpt-4o_16_137_2736,10.285714285714286,15,"7,15,9,8,8,15,7,10,14,11,8,8,12,12",5.571428571428571,8,"7,5,4,5,7,7,6,5,4,8,6,4,5,5",25.928571428571427,35,"24,32,18,27,29,30,15,24,29,35,21,19,26,34",5.5,8,"7,5,4,5,7,7,6,4,4,8,6,4,5,5",C2
AR_gpt-4o_16_137_2737,9.923076923076923,17,"8,12,12,10,10,16,5,7,8,7,9,8,17",5.384615384615385,8,"5,5,5,8,4,5,5,6,6,5,4,7,5",24.46153846153846,39,"24,24,22,39,22,29,12,19,22,19,21,32,33",5.384615384615385,8,"5,5,5,8,4,5,5,6,6,5,4,7,5",C2
AR_gpt-4o_16_137_2738,8.333333333333334,12,"7,4,6,9,7,9,11,6,6,10,8,11,9,12,10",5.0,8,"4,3,6,6,5,8,4,6,3,4,6,6,4,5,5",20.533333333333335,31,"16,7,18,22,19,23,24,13,13,25,22,30,20,31,25",4.933333333333334,8,"4,3,5,6,5,8,4,6,3,4,6,6,4,5,5",C2
AR_gpt-4o_16_137_2739,9.0625,15,"10,9,4,8,8,7,9,8,9,13,9,10,9,9,15,8",5.5,8,"7,5,5,4,7,7,7,6,6,3,8,4,4,6,5,4",22.375,33,"27,23,12,17,23,20,33,18,22,21,29,20,22,27,24,20",5.3125,8,"7,4,4,4,7,7,7,6,6,3,8,3,4,6,5,4",C2
AR_gpt-4o_16_137_2740,7.5,11,"6,7,8,5,5,8,11,5,8,9,8,5,7,9,9,8,6,9,8,9",5.1,7,"5,6,6,4,7,6,5,5,6,5,7,4,5,4,3,5,5,4,6,4",19.3,26,"19,24,20,12,17,21,24,12,26,26,15,12,19,20,12,18,21,22,25,21",4.75,7,"5,4,6,3,7,5,4,5,6,5,7,4,5,4,3,5,4,4,6,3",C2
AR_gpt-4o_16_138_2741,8.944444444444445,14,"7,10,9,7,8,14,10,7,7,5,9,10,9,9,7,11,13,9",5.111111111111111,7,"6,6,5,5,6,6,7,4,4,5,5,6,3,4,5,5,7,3",21.055555555555557,31,"18,24,24,20,23,31,25,16,17,11,19,23,13,24,17,25,31,18",4.888888888888889,7,"6,6,4,5,6,6,7,3,4,5,5,6,3,3,5,4,7,3",C1
AR_gpt-4o_16_138_2742,11.461538461538462,15,"7,14,10,13,15,12,11,10,14,10,13,10,10",6.076923076923077,10,"5,10,6,7,5,7,4,7,5,7,4,7,5",28.46153846153846,40,"19,40,25,23,31,36,18,26,35,24,31,33,29",5.538461538461538,7,"5,7,6,7,5,7,4,7,5,7,3,4,5",C1
AR_gpt-4o_16_138_2743,10.25,14,"7,11,10,10,14,10,14,9,9,7,10,12",5.333333333333333,9,"6,4,4,4,7,7,4,4,5,9,5,5",25.083333333333332,36,"20,25,19,24,36,31,26,19,19,25,26,31",5.0,9,"6,4,3,4,7,7,3,3,5,9,4,5",C1
AR_gpt-4o_16_138_2744,9.5625,13,"7,9,6,11,12,9,6,10,13,9,9,11,8,11,13,9",5.625,9,"6,6,3,7,9,6,5,5,6,3,4,8,8,5,4,5",23.1875,36,"18,25,14,36,27,25,16,26,30,13,14,30,19,25,30,23",5.4375,9,"6,6,3,7,9,6,5,5,5,3,4,8,8,4,3,5",C1
AR_gpt-4o_16_138_2745,9.714285714285714,20,"8,9,12,9,7,9,8,7,8,11,11,7,20,10",5.571428571428571,9,"6,7,5,8,5,9,6,3,4,4,7,5,4,5",24.214285714285715,42,"23,28,23,26,19,39,25,11,17,23,27,18,42,18",5.214285714285714,9,"6,4,5,8,5,9,6,3,4,3,7,5,3,5",C1
AR_gpt-4o_16_138_2746,11.583333333333334,15,"12,11,13,14,9,12,13,11,15,9,8,12",6.5,9,"5,9,7,9,7,8,6,5,5,7,6,4",31.833333333333332,40,"31,35,36,40,30,30,33,30,34,32,22,29",5.666666666666667,9,"5,5,3,9,7,8,5,5,4,7,6,4",C1
AR_gpt-4o_16_138_2747,9.461538461538462,15,"6,11,8,7,10,8,10,11,15,9,9,8,11",5.230769230769231,8,"6,5,7,5,7,8,5,4,5,3,5,3,5",22.923076923076923,37,"17,27,21,19,27,18,21,25,37,19,25,14,28",4.923076923076923,8,"6,5,7,4,7,8,5,4,3,3,4,3,5",C1
AR_gpt-4o_16_138_2748,10.818181818181818,14,"6,12,14,10,8,12,12,11,14,11,9",5.909090909090909,8,"6,5,6,5,8,6,5,4,8,5,7",27.545454545454547,41,"18,26,37,26,22,27,26,25,41,26,29",5.545454545454546,8,"6,4,6,5,8,6,5,4,6,4,7",C1
AR_gpt-4o_16_138_2749,9.8,12,"7,10,10,8,11,10,11,10,9,12,10,11,10,8,10",5.2,8,"5,3,8,4,6,4,8,6,3,5,5,6,6,4,5",26.8,44,"22,18,44,17,31,27,33,34,13,34,23,25,35,20,26",4.8,8,"5,3,4,4,5,4,8,6,3,5,5,6,6,3,5",C1
AR_gpt-4o_16_138_2750,10.928571428571429,19,"7,8,11,8,9,11,9,13,8,9,19,18,15,8",5.428571428571429,8,"4,4,2,6,5,8,5,8,6,3,7,5,8,5",26.857142857142858,48,"21,21,17,19,22,40,21,27,23,13,38,48,41,25",5.0,8,"4,4,2,6,4,8,5,8,6,3,7,5,4,4",C1
AR_gpt-4o_16_138_2751,10.266666666666667,19,"7,12,8,12,11,8,10,15,8,10,7,11,7,9,19",5.0,7,"5,6,7,3,6,5,4,5,4,5,6,6,4,5,4",23.666666666666668,38,"22,25,24,21,25,15,22,38,21,16,19,35,16,23,33",4.666666666666667,7,"5,6,7,3,6,5,4,5,3,5,4,6,4,4,3",C2
AR_gpt-4o_16_138_2752,8.625,12,"7,7,9,10,9,5,11,9,9,9,8,9,9,6,12,9",5.1875,8,"6,6,3,5,4,7,4,7,2,4,5,6,7,5,8,4",21.4375,40,"18,26,16,24,16,20,22,31,11,14,20,23,24,20,40,18",5.0,8,"6,6,3,3,4,7,4,7,2,4,5,6,7,4,8,4",C2
AR_gpt-4o_16_138_2753,9.61111111111111,17,"7,8,10,4,9,17,8,11,13,4,10,13,9,9,14,9,7,11",5.388888888888889,8,"6,5,6,4,7,7,7,5,6,8,4,5,2,3,3,7,5,7",24.88888888888889,45,"18,23,34,12,35,45,20,31,32,14,22,28,11,16,23,26,21,37",4.888888888888889,8,"6,3,5,4,7,7,7,5,6,8,4,3,2,3,3,7,5,3",C2
AR_gpt-4o_16_138_2754,9.0625,12,"6,11,9,9,9,6,9,10,6,11,9,9,12,10,9,10",5.375,8,"5,7,4,7,7,4,7,4,8,7,4,3,5,3,4,7",22.375,39,"19,39,17,25,29,14,23,20,16,25,16,14,28,18,22,33",5.25,8,"5,7,3,7,7,4,7,3,8,7,4,3,5,3,4,7",C2
AR_gpt-4o_16_138_2755,10.294117647058824,18,"8,9,14,8,9,13,9,11,10,7,10,8,7,11,11,18,12",4.9411764705882355,7,"3,6,5,3,6,5,7,5,6,3,4,6,5,6,6,5,3",25.11764705882353,34,"18,34,31,14,30,31,27,21,32,13,25,26,15,32,22,33,23",4.588235294117647,7,"3,5,4,3,4,4,7,5,6,3,4,6,5,6,6,4,3",C2
AR_gpt-4o_16_138_2756,10.058823529411764,19,"7,9,8,10,8,15,5,8,8,12,8,9,12,12,8,13,19",5.647058823529412,9,"6,6,4,9,6,8,5,6,4,7,5,5,7,5,3,6,4",23.235294117647058,42,"18,26,19,22,21,42,11,26,22,21,16,20,27,29,13,30,32",5.352941176470588,9,"6,6,3,9,6,8,5,5,4,7,5,5,7,4,3,4,4",C2
AR_gpt-4o_16_138_2757,11.727272727272727,23,"10,12,7,10,9,8,13,12,12,13,23",6.454545454545454,10,"5,10,3,7,7,6,6,7,10,5,5",29.363636363636363,45,"24,36,14,29,33,23,33,21,45,28,37",5.454545454545454,8,"5,6,3,5,4,6,6,7,8,5,5",C2
AR_gpt-4o_16_138_2758,10.0,17,"7,11,12,4,13,13,10,4,17,12,8,9,7,14,9",5.4,8,"6,3,6,4,7,4,7,5,4,7,6,5,4,8,5",24.133333333333333,38,"18,20,32,9,27,25,33,11,28,26,25,25,19,38,26",5.2,8,"6,3,5,4,7,3,6,5,4,7,6,5,4,8,5",C2
AR_gpt-4o_16_138_2759,9.866666666666667,16,"11,10,7,10,8,9,11,11,4,9,16,12,10,9,11",4.933333333333334,8,"5,5,4,5,7,4,4,8,5,4,5,5,4,5,4",25.266666666666666,39,"34,29,16,22,31,25,23,29,11,22,39,24,21,25,28",4.666666666666667,8,"5,4,4,5,7,4,4,8,5,4,4,5,4,4,3",C2
AR_gpt-4o_16_138_2760,10.066666666666666,16,"7,8,12,11,11,16,11,7,9,9,13,8,9,12,8",5.666666666666667,9,"6,7,5,4,7,7,9,5,5,5,5,5,4,5,6",24.8,38,"20,22,34,17,28,38,31,15,22,25,32,22,23,24,19",5.466666666666667,9,"6,7,4,4,7,7,9,5,5,5,5,5,4,5,4",C2
AR_gpt-4o_16_34_661,4.769230769230769,7,"5,5,4,6,4,4,5,6,7,3,5,5,3",3.5384615384615383,6,"4,3,3,3,6,4,3,3,3,4,4,4,2",8.461538461538462,11,"9,8,7,11,9,9,8,10,11,8,8,8,4",3.5384615384615383,6,"4,3,3,3,6,4,3,3,3,4,4,4,2",A1
AR_gpt-4o_16_34_662,4.7,7,"5,4,3,4,5,4,5,5,5,7",3.5,4,"4,4,3,3,3,4,4,3,3,4",8.7,14,"10,7,5,7,8,7,11,8,10,14",3.4,4,"4,4,3,3,3,4,3,3,3,4",A1
AR_gpt-4o_16_34_663,4.833333333333333,7,"6,4,5,3,3,5,5,4,5,6,7,5",3.75,5,"4,4,4,4,4,2,5,5,4,3,2,4",8.833333333333334,12,"12,7,9,8,7,6,10,12,11,8,8,8",3.75,5,"4,4,4,4,4,2,5,5,4,3,2,4",A1
AR_gpt-4o_16_34_664,5.714285714285714,8,"5,5,5,6,5,5,4,6,6,6,8,5,7,7",3.642857142857143,5,"4,3,3,5,3,4,3,4,2,5,5,4,4,2",10.428571428571429,21,"10,7,8,13,9,10,6,9,7,21,16,8,12,10",3.642857142857143,5,"4,3,3,5,3,4,3,4,2,5,5,4,4,2",A1
AR_gpt-4o_16_34_665,6.222222222222222,8,"6,6,7,6,4,8,5,6,8",4.111111111111111,5,"4,4,5,4,5,4,5,2,4",12.0,16,"12,10,15,10,10,14,11,10,16",4.0,5,"4,4,5,4,5,3,5,2,4",A1
AR_gpt-4o_16_34_666,3.789473684210526,7,"5,3,3,3,5,3,3,3,3,2,3,2,6,4,5,4,5,3,7",3.0526315789473686,4,"4,2,3,4,3,3,2,3,3,3,3,2,2,3,3,4,4,4,3",6.315789473684211,10,"10,4,5,7,8,5,4,5,5,4,6,3,7,7,7,8,8,7,10",3.0526315789473686,4,"4,2,3,4,3,3,2,3,3,3,3,2,2,3,3,4,4,4,3",A1
AR_gpt-4o_16_34_667,6.375,9,"7,5,6,6,8,9,5,5",4.5,6,"4,4,5,5,6,3,5,4",12.375,16,"15,10,11,11,16,13,12,11",4.5,6,"4,4,5,5,6,3,5,4",A1
AR_gpt-4o_16_34_668,3.888888888888889,6,"6,2,4,6,3,5,3,4,3,5,5,3,5,3,3,4,3,3",3.888888888888889,5,"4,4,4,5,3,5,4,5,3,5,5,3,4,5,3,3,2,3",7.888888888888889,14,"12,5,7,12,5,10,6,10,6,14,9,5,12,7,6,6,4,6",3.888888888888889,5,"4,4,4,5,3,5,4,5,3,5,5,3,4,5,3,3,2,3",A1
AR_gpt-4o_16_34_669,4.785714285714286,9,"5,4,7,3,5,4,5,3,3,4,5,5,9,5",3.5714285714285716,6,"4,5,2,5,2,4,3,2,3,4,6,3,3,4",8.142857142857142,13,"9,8,9,7,6,7,8,4,6,7,11,9,13,10",3.5714285714285716,6,"4,5,2,5,2,4,3,2,3,4,6,3,3,4",A1
AR_gpt-4o_16_34_670,5.3076923076923075,7,"5,5,5,3,7,3,6,4,6,7,6,6,6",3.3076923076923075,4,"4,2,4,4,4,4,2,3,4,4,2,3,3",9.076923076923077,13,"10,6,9,6,13,8,7,7,12,12,10,8,10",3.3076923076923075,4,"4,2,4,4,4,4,2,3,4,4,2,3,3",A1
AR_gpt-4o_16_34_671,7.666666666666667,13,"13,9,8,6,6,10,6,6,5,5,8,10",3.8333333333333335,5,"4,5,4,3,5,3,4,4,4,4,4,2",14.916666666666666,26,"26,19,17,12,11,15,14,9,10,10,19,17",3.8333333333333335,5,"4,5,4,3,5,3,4,4,4,4,4,2",A2
AR_gpt-4o_16_34_672,7.25,9,"9,9,8,6,8,7,5,6",5.375,7,"4,7,7,4,7,5,4,5",16.0,22,"17,18,21,11,22,15,11,13",5.375,7,"4,7,7,4,7,5,4,5",A2
AR_gpt-4o_16_34_673,8.7,12,"9,8,9,9,9,10,6,12,9,6",4.9,6,"4,5,6,5,3,5,6,6,5,4",18.7,23,"17,19,20,18,18,23,19,20,19,14",4.8,6,"4,5,6,5,3,5,5,6,5,4",A2
AR_gpt-4o_16_34_674,7.0,9,"9,8,6,7,6,8,6,6,7,7,7",4.636363636363637,7,"4,5,7,4,4,5,5,4,5,4,4",15.090909090909092,19,"17,17,19,13,10,16,13,12,17,14,18",4.636363636363637,7,"4,5,7,4,4,5,5,4,5,4,4",A2
AR_gpt-4o_16_34_675,6.8,8,"6,8,6,6,7,7,7,6,7,8",4.8,7,"4,5,4,6,4,5,4,5,7,4",15.2,24,"12,24,9,18,10,13,14,17,20,15",4.8,7,"4,5,4,6,4,5,4,5,7,4",A2
AR_gpt-4o_16_34_676,8.0,12,"12,7,5,7,6,7,7,6,12,10,9",4.454545454545454,7,"4,6,3,5,3,7,5,4,5,5,2",16.181818181818183,22,"22,19,8,17,11,21,18,10,21,18,13",4.454545454545454,7,"4,6,3,5,3,7,5,4,5,5,2",A2
AR_gpt-4o_16_34_677,8.5,10,"10,8,10,9,6,7,10,9,9,7",5.1,7,"4,6,7,6,3,5,4,5,6,5",20.5,28,"18,20,27,22,14,15,24,21,28,16",5.1,7,"4,6,7,6,3,5,4,5,6,5",A2
AR_gpt-4o_16_34_678,7.555555555555555,12,"9,7,8,8,8,5,7,4,12",4.111111111111111,7,"7,4,2,4,3,5,4,5,3",14.222222222222221,27,"27,13,11,14,15,10,12,9,17",3.888888888888889,5,"5,4,2,4,3,5,4,5,3",A2
AR_gpt-4o_16_34_679,6.9,9,"9,7,7,6,8,8,4,7,7,6",5.0,7,"4,6,7,4,5,5,5,5,5,4",15.6,21,"16,20,21,10,15,20,12,16,13,13",5.0,7,"4,6,7,4,5,5,5,5,5,4",A2
AR_gpt-4o_16_34_680,8.0,10,"7,6,9,8,6,9,10,8,9,8",5.2,6,"4,5,5,5,5,5,5,6,6,6",19.1,29,"14,14,20,18,11,22,29,27,16,20",5.2,6,"4,5,5,5,5,5,5,6,6,6",A2
AR_gpt-4o_16_40_781,4.230769230769231,6,"6,5,3,4,4,4,5,2,3,4,5,4,6",3.4615384615384617,5,"4,3,3,4,5,2,2,4,4,2,4,4,4",7.538461538461538,13,"11,8,5,8,9,5,7,5,6,5,9,7,13",3.4615384615384617,5,"4,3,3,4,5,2,2,4,4,2,4,4,4",A1
AR_gpt-4o_16_40_782,5.142857142857143,8,"6,5,3,4,8,5,6,4,4,6,6,4,5,6",3.642857142857143,5,"4,5,3,4,2,4,4,4,3,4,3,5,2,4",8.857142857142858,13,"11,10,5,8,9,8,9,8,8,10,9,10,6,13",3.642857142857143,5,"4,5,3,4,2,4,4,4,3,4,3,5,2,4",A1
AR_gpt-4o_16_40_783,4.642857142857143,7,"6,4,5,6,3,4,4,5,3,3,4,4,7,7",3.357142857142857,5,"4,4,3,3,2,4,4,5,3,4,2,4,3,2",7.785714285714286,12,"12,8,8,8,4,8,7,11,5,7,5,7,9,10",3.357142857142857,5,"4,4,3,3,2,4,4,5,3,4,2,4,3,2",A1
AR_gpt-4o_16_40_784,5.111111111111111,10,"6,4,5,8,5,4,4,4,4,3,6,6,3,5,6,4,5,10",3.9444444444444446,5,"4,4,3,5,4,4,3,5,3,4,4,5,4,4,2,4,5,4",9.333333333333334,16,"14,7,8,14,8,10,7,10,6,6,9,13,6,8,8,7,11,16",3.9444444444444446,5,"4,4,3,5,4,4,3,5,3,4,4,5,4,4,2,4,5,4",A1
AR_gpt-4o_16_40_785,4.4,6,"6,2,5,4,6,5,5,4,4,4,5,2,4,4,6",3.533333333333333,5,"4,4,3,3,2,4,3,3,5,4,4,4,3,3,4",8.0,11,"11,5,7,6,7,11,8,9,11,9,8,5,7,6,10",3.533333333333333,5,"4,4,3,3,2,4,3,3,5,4,4,4,3,3,4",A1
AR_gpt-4o_16_40_786,5.466666666666667,10,"6,5,5,5,4,5,5,6,5,6,3,4,5,8,10",3.533333333333333,5,"4,4,3,4,4,3,5,4,3,3,3,2,3,5,3",9.466666666666667,17,"12,9,8,9,7,10,10,10,8,9,5,5,8,17,15",3.533333333333333,5,"4,4,3,4,4,3,5,4,3,3,3,2,3,5,3",A1
AR_gpt-4o_16_40_787,4.363636363636363,6,"6,3,5,2,4,6,3,4,4,5,6",3.6363636363636362,5,"4,4,3,4,4,2,3,5,2,5,4",8.090909090909092,13,"11,7,7,5,8,8,6,9,5,13,10",3.6363636363636362,5,"4,4,3,4,4,2,3,5,2,5,4",A1
AR_gpt-4o_16_40_788,4.833333333333333,8,"6,4,5,5,2,4,5,8,6,4,4,5",3.4166666666666665,5,"4,4,4,2,4,3,3,2,3,5,3,4",8.333333333333334,11,"11,8,10,7,5,6,8,10,10,9,7,9",3.4166666666666665,5,"4,4,4,2,4,3,3,2,3,5,3,4",A1
AR_gpt-4o_16_40_789,4.866666666666666,7,"6,6,5,4,6,4,3,5,3,4,4,6,6,4,7",3.6,5,"4,3,3,4,2,3,4,3,3,4,4,4,5,3,5",9.066666666666666,15,"11,9,7,8,9,7,6,10,5,7,8,11,15,8,15",3.6,5,"4,3,3,4,2,3,4,3,3,4,4,4,5,3,5",A1
AR_gpt-4o_16_40_790,4.846153846153846,7,"6,6,5,4,5,5,4,5,4,4,3,7,5",3.6923076923076925,5,"4,3,3,5,3,5,4,3,4,5,3,2,4",8.615384615384615,12,"11,8,7,10,8,12,7,7,7,9,6,11,9",3.6923076923076925,5,"4,3,3,5,3,5,4,3,4,5,3,2,4",A1
AR_gpt-4o_16_40_791,7.571428571428571,9,"9,7,7,7,8,8,7",5.0,6,"5,4,3,6,6,6,5",18.428571428571427,26,"26,11,14,20,24,17,17",4.857142857142857,6,"5,4,3,6,5,6,5",A2
AR_gpt-4o_16_40_792,6.666666666666667,10,"6,10,5,5,6,7,6,7,8",4.555555555555555,5,"4,4,4,4,5,5,5,5,5",15.0,20,"12,16,8,12,16,17,20,16,18",4.555555555555555,5,"4,4,4,4,5,5,5,5,5",A2
AR_gpt-4o_16_40_793,6.777777777777778,9,"7,8,6,6,7,8,5,9,5",5.111111111111111,6,"6,4,4,6,5,6,6,5,4",15.777777777777779,21,"20,12,10,18,17,17,15,21,12",5.111111111111111,6,"6,4,4,6,5,6,6,5,4",A2
AR_gpt-4o_16_40_794,8.333333333333334,10,"9,9,9,10,6,7",5.833333333333333,8,"5,8,4,5,6,7",21.833333333333332,28,"22,22,18,22,19,28",5.666666666666667,8,"5,8,3,5,6,7",A2
AR_gpt-4o_16_40_795,6.25,9,"6,8,5,6,9,7,7,5,5,4,5,5,6,7,6,9",4.625,7,"4,5,5,5,4,5,5,5,2,4,5,5,4,7,5,4",12.6875,19,"12,15,11,13,13,18,18,9,7,9,9,11,11,19,12,16",4.625,7,"4,5,5,5,4,5,5,5,2,4,5,5,4,7,5,4",A2
AR_gpt-4o_16_40_796,7.8,12,"6,10,4,8,7,6,4,10,12,11",4.3,6,"4,4,5,5,4,4,5,3,3,6",14.8,30,"11,16,8,15,11,13,11,14,19,30",4.3,6,"4,4,5,5,4,4,5,3,3,6",A2
AR_gpt-4o_16_40_797,7.538461538461538,12,"9,7,5,7,11,5,6,6,6,6,8,10,12",4.384615384615385,6,"4,6,5,3,4,5,4,4,4,4,4,6,4",15.846153846153847,24,"18,19,12,16,17,12,15,13,13,17,13,24,17",4.230769230769231,6,"4,6,5,3,4,5,4,3,4,3,4,6,4",A2
AR_gpt-4o_16_40_798,8.1,10,"7,10,7,8,7,9,7,9,9,8",5.1,6,"5,3,6,5,6,4,6,6,5,5",17.6,20,"19,13,18,20,16,19,16,20,17,18",5.1,6,"5,3,6,5,6,4,6,6,5,5",A2
AR_gpt-4o_16_40_799,7.333333333333333,11,"7,11,7,10,6,6,7,7,6,8,7,5,8,8,7",4.733333333333333,7,"4,4,5,3,4,7,4,6,6,4,4,4,5,7,4",16.866666666666667,25,"18,16,17,12,13,21,13,20,22,14,16,11,19,25,16",4.333333333333333,7,"4,4,5,3,4,7,4,3,6,4,3,4,5,5,4",A2
AR_gpt-4o_16_40_800,7.0,11,"6,7,8,6,5,7,6,6,8,11",4.6,7,"4,4,5,5,3,4,5,5,4,7",15.6,30,"11,16,17,14,10,18,16,12,12,30",4.6,7,"4,4,5,5,3,4,5,5,4,7",A2
AR_gpt-4o_16_83_1641,8.2,13,"13,9,7,4,5,11,6,12,6,11,5,8,7,8,11",5.133333333333334,8,"4,6,5,5,5,5,7,4,4,3,8,4,5,7,5",18.4,35,"20,20,17,11,13,24,17,22,11,23,13,17,15,18,35",5.133333333333334,8,"4,6,5,5,5,5,7,4,4,3,8,4,5,7,5",B1
AR_gpt-4o_16_83_1642,6.666666666666667,10,"7,7,4,6,7,6,5,10,5,7,6,7,6,6,7,6,10,8",4.277777777777778,7,"4,7,5,3,3,4,3,4,3,7,3,3,4,4,5,4,5,6",12.944444444444445,21,"14,19,10,9,12,12,9,14,9,14,10,10,12,13,14,14,17,21",4.277777777777778,7,"4,7,5,3,3,4,3,4,3,7,3,3,4,4,5,4,5,6",B1
AR_gpt-4o_16_83_1643,8.642857142857142,15,"6,11,13,5,12,6,8,6,8,9,9,6,7,15",4.928571428571429,8,"4,6,4,4,4,5,5,4,4,8,5,6,5,5",19.214285714285715,30,"14,29,23,13,27,18,17,12,14,20,18,16,18,30",4.857142857142857,8,"3,6,4,4,4,5,5,4,4,8,5,6,5,5",B1
AR_gpt-4o_16_83_1644,8.142857142857142,13,"8,7,10,8,7,8,6,5,8,8,7,13,11,8",4.571428571428571,7,"6,5,4,5,7,4,5,4,5,4,4,3,6,2",18.428571428571427,30,"21,18,14,18,27,17,15,9,24,16,13,23,30,13",4.571428571428571,7,"6,5,4,5,7,4,5,4,5,4,4,3,6,2",B1
AR_gpt-4o_16_83_1645,7.266666666666667,12,"6,5,8,5,12,9,5,7,5,6,5,5,11,11,9",3.933333333333333,5,"5,3,4,4,5,4,5,2,4,4,5,5,3,3,3",13.866666666666667,21,"15,10,19,9,21,19,12,10,9,10,12,10,19,18,15",3.933333333333333,5,"5,3,4,4,5,4,5,2,4,4,5,5,3,3,3",B1
AR_gpt-4o_16_83_1646,8.090909090909092,10,"9,9,10,4,10,7,6,6,10,10,8",5.2727272727272725,10,"4,6,7,6,5,10,4,4,3,5,4",20.454545454545453,31,"21,24,31,10,25,27,11,13,17,26,20",5.090909090909091,10,"4,6,6,6,5,10,4,4,3,4,4",B1
AR_gpt-4o_16_83_1647,7.333333333333333,11,"9,6,8,4,7,7,5,8,10,7,9,5,6,8,7,11,6,9",4.722222222222222,7,"4,5,7,6,5,6,4,3,6,5,4,4,4,3,4,5,4,6",16.22222222222222,32,"15,17,18,14,18,17,12,13,21,15,16,11,14,13,11,22,13,32",4.666666666666667,7,"4,5,7,6,5,6,4,3,6,5,4,4,4,3,4,5,4,5",B1
AR_gpt-4o_16_83_1648,9.133333333333333,17,"11,9,11,7,6,11,6,10,8,6,9,6,9,17,11",4.4,6,"4,5,4,4,4,6,4,5,4,6,4,4,5,2,5",17.866666666666667,31,"27,17,16,13,13,31,13,26,15,13,12,13,16,19,24",4.4,6,"4,5,4,4,4,6,4,5,4,6,4,4,5,2,5",B1
AR_gpt-4o_16_83_1649,7.615384615384615,11,"11,9,7,7,7,9,5,5,9,8,7,5,10",5.153846153846154,9,"4,5,5,4,4,6,4,4,4,9,4,7,7",19.076923076923077,39,"22,19,15,19,15,24,11,10,20,17,18,19,39",5.076923076923077,9,"4,5,5,3,4,6,4,4,4,9,4,7,7",B1
AR_gpt-4o_16_83_1650,8.75,18,"9,9,18,6,8,11,6,7,9,4,5,10,10,10,7,11",4.3125,7,"4,6,4,5,3,6,4,2,2,7,3,4,5,4,5,5",17.5625,32,"15,21,30,14,14,27,12,11,14,11,9,15,21,19,16,32",4.25,7,"4,6,4,5,2,6,4,2,2,7,3,4,5,4,5,5",B1
AR_gpt-4o_16_83_1651,9.176470588235293,15,"12,12,10,5,6,9,10,9,9,8,13,9,4,10,7,8,15",5.0588235294117645,9,"3,3,6,5,3,6,6,5,5,9,4,4,7,5,4,6,5",20.352941176470587,31,"21,19,31,14,12,15,26,19,20,31,23,16,11,20,14,23,31",4.823529411764706,9,"3,3,5,5,2,6,6,5,4,9,4,3,7,5,4,6,5",B2
AR_gpt-4o_16_83_1652,10.5,15,"15,13,8,9,10,9,8,12,9,10,12,11",5.416666666666667,7,"4,6,5,6,6,7,4,7,4,5,6,5",24.416666666666668,31,"28,29,16,23,26,22,20,25,23,21,31,29",5.416666666666667,7,"4,6,5,6,6,7,4,7,4,5,6,5",B2
AR_gpt-4o_16_83_1653,9.923076923076923,17,"13,10,10,8,9,15,6,7,8,8,8,10,17",5.230769230769231,8,"6,5,4,6,4,7,4,5,4,7,4,4,8",21.307692307692307,41,"26,23,22,23,15,35,12,16,13,15,17,19,41",5.153846153846154,8,"6,5,4,6,4,6,4,5,4,7,4,4,8",B2
AR_gpt-4o_16_83_1654,9.4,13,"7,11,9,9,9,9,7,9,11,13",6.1,8,"4,7,6,5,5,8,8,4,6,8",27.4,42,"19,35,25,20,22,41,17,21,32,42",6.1,8,"4,7,6,5,5,8,8,4,6,8",B2
AR_gpt-4o_16_83_1655,9.5625,15,"12,9,13,14,5,10,9,7,8,8,8,7,8,9,11,15",5.0,8,"6,6,5,6,4,5,5,4,3,6,3,4,4,7,4,8",20.9375,39,"22,30,21,31,13,23,24,13,14,23,12,19,14,20,17,39",4.9375,8,"6,5,5,6,4,5,5,4,3,6,3,4,4,7,4,8",B2
AR_gpt-4o_16_83_1656,9.666666666666666,15,"8,12,15,8,5,11,6,11,11,12,8,9",4.75,7,"4,6,6,4,4,5,6,4,4,2,5,7",20.583333333333332,31,"15,25,31,13,12,24,15,27,19,16,19,31",4.75,7,"4,6,6,4,4,5,6,4,4,2,5,7",B2
