Document_ID,sentences,avg_syllables_per_word,max_syllables,avg_unique_lemmas,avg_unique_lemma_pos,avg_camel_tokens,CEFR
AR_gpt-4o_15_124_2463,15,2.4538791789192245,7.0,15.333333333333334,15.333333333333334,17.466666666666665,C1
AR_gpt-4o_15_124_2464,15,2.3376286337987104,5.0,16.8,16.8,20.0,C1
AR_gpt-4o_15_124_2465,13,2.4367622196807717,6.0,17.307692307692307,17.307692307692307,19.76923076923077,C1
AR_gpt-4o_15_124_2466,17,2.316139338564671,5.0,16.941176470588236,16.941176470588236,19.823529411764707,C1
AR_gpt-4o_15_124_2467,17,2.3637861332121903,5.0,17.11764705882353,17.11764705882353,20.41176470588235,C1
AR_gpt-4o_15_124_2468,15,2.5344757199745755,5.0,15.6,15.6,17.8,C1
AR_gpt-4o_15_124_2469,16,2.4101154003267973,6.0,17.5625,17.5625,20.5625,C1
AR_gpt-4o_15_124_2470,14,2.36442147592901,6.0,18.928571428571427,18.928571428571427,21.642857142857142,C1
AR_gpt-4o_15_124_2471,17,2.346566831608263,6.0,17.58823529411765,17.58823529411765,20.705882352941178,C2
AR_gpt-4o_15_124_2472,17,2.3777849601379013,6.0,16.470588235294116,16.470588235294116,19.470588235294116,C2
AR_gpt-4o_15_124_2473,17,2.40275334691201,6.0,16.294117647058822,16.294117647058822,18.88235294117647,C2
AR_gpt-4o_15_124_2474,15,2.4991938610450357,6.0,22.066666666666666,22.066666666666666,25.333333333333332,C2
AR_gpt-4o_15_124_2475,15,2.3886025980122088,5.0,19.4,19.4,21.933333333333334,C2
AR_gpt-4o_15_124_2476,17,2.44676766805896,5.0,17.88235294117647,17.88235294117647,20.176470588235293,C2
AR_gpt-4o_15_124_2477,16,2.5244537115461028,6.0,18.6875,18.6875,21.5625,C2
AR_gpt-4o_15_124_2478,14,2.447111751514743,6.0,20.214285714285715,20.214285714285715,23.214285714285715,C2
AR_gpt-4o_15_124_2479,18,2.378456657090502,5.0,17.5,17.555555555555557,20.72222222222222,C2
AR_gpt-4o_15_124_2480,14,2.362161268683008,5.0,18.714285714285715,18.785714285714285,21.214285714285715,C2
AR_gpt-4o_15_126_2501,15,2.330036809194704,5.0,17.533333333333335,17.533333333333335,21.0,C1
AR_gpt-4o_15_126_2502,15,2.50961948096623,6.0,19.4,19.4,22.066666666666666,C1
AR_gpt-4o_15_126_2503,14,2.3824110413396125,6.0,17.928571428571427,17.928571428571427,20.642857142857142,C1
AR_gpt-4o_15_126_2504,14,2.4682226094098967,6.0,20.857142857142858,20.857142857142858,25.142857142857142,C1
AR_gpt-4o_15_126_2505,16,2.420377982480364,5.0,16.1875,16.1875,18.5625,C1
AR_gpt-4o_15_126_2506,12,2.410378532333119,6.0,20.666666666666668,20.666666666666668,23.416666666666668,C1
AR_gpt-4o_15_126_2507,19,2.4186698704740768,6.0,17.105263157894736,17.105263157894736,19.473684210526315,C1
AR_gpt-4o_15_126_2508,15,2.350310968335826,6.0,19.2,19.266666666666666,22.4,C1
AR_gpt-4o_15_126_2509,17,2.4154865227685347,5.0,17.647058823529413,17.647058823529413,20.705882352941178,C1
AR_gpt-4o_15_126_2510,14,2.516651428248067,6.0,18.928571428571427,18.928571428571427,21.785714285714285,C1
AR_gpt-4o_15_126_2511,15,2.3305139852494814,6.0,17.8,17.8,21.133333333333333,C2
AR_gpt-4o_15_126_2512,15,2.452280854222031,6.0,18.133333333333333,18.133333333333333,20.866666666666667,C2
AR_gpt-4o_15_126_2513,12,2.5915189199943205,6.0,18.666666666666668,18.666666666666668,21.0,C2
AR_gpt-4o_15_126_2514,15,2.411062999703351,5.0,17.133333333333333,17.133333333333333,20.066666666666666,C2
AR_gpt-4o_15_126_2515,15,2.381007730129012,5.0,19.533333333333335,19.533333333333335,23.066666666666666,C2
AR_gpt-4o_15_126_2516,16,2.6123607989676563,5.0,16.5625,16.5625,18.75,C2
AR_gpt-4o_15_126_2517,15,2.381678245730877,5.0,17.333333333333332,17.333333333333332,19.8,C2
AR_gpt-4o_15_126_2518,16,2.47083709458924,6.0,17.3125,17.3125,19.75,C2
AR_gpt-4o_15_126_2519,19,2.4534797755247486,5.0,16.68421052631579,16.68421052631579,19.894736842105264,C2
AR_gpt-4o_15_126_2520,17,2.462677939282838,6.0,15.647058823529411,15.647058823529411,18.58823529411765,C2
AR_gpt-4o_15_27_521,13,2.2746336996336995,5.0,5.076923076923077,5.076923076923077,6.384615384615385,A1
AR_gpt-4o_15_27_522,8,2.3844246031746033,5.0,8.0,8.0,9.875,A1
AR_gpt-4o_15_27_523,13,2.2512820512820513,5.0,4.6923076923076925,4.6923076923076925,6.153846153846154,A1
AR_gpt-4o_15_27_524,9,2.3707671957671956,5.0,6.888888888888889,6.888888888888889,8.555555555555555,A1
AR_gpt-4o_15_27_525,8,2.3242559523809523,5.0,6.375,6.375,7.75,A1
AR_gpt-4o_15_27_526,8,2.388933982683983,5.0,7.5,7.5,8.875,A1
AR_gpt-4o_15_27_527,10,2.4063095238095236,5.0,6.4,6.4,7.8,A1
AR_gpt-4o_15_27_528,15,2.3343386243386246,4.0,5.333333333333333,5.333333333333333,6.333333333333333,A1
AR_gpt-4o_15_27_529,15,2.3593650793650793,4.0,5.666666666666667,5.666666666666667,6.666666666666667,A1
AR_gpt-4o_15_27_530,12,2.260218253968254,5.0,5.5,5.5,6.75,A1
AR_gpt-4o_15_27_531,11,2.3289518562245837,5.0,9.545454545454545,9.545454545454545,12.909090909090908,A2
AR_gpt-4o_15_27_532,9,2.4077222485117225,5.0,12.11111111111111,12.11111111111111,14.555555555555555,A2
AR_gpt-4o_15_27_533,7,2.539628833989736,5.0,10.0,10.0,11.857142857142858,A2
AR_gpt-4o_15_27_534,8,2.398421186656481,5.0,10.875,10.875,13.5,A2
AR_gpt-4o_15_27_535,10,2.441504329004329,5.0,9.2,9.2,11.4,A2
AR_gpt-4o_15_27_536,10,2.3172085757379874,5.0,12.0,12.0,13.7,A2
AR_gpt-4o_15_27_537,10,2.337581585081585,4.0,9.8,9.8,12.0,A2
AR_gpt-4o_15_27_538,9,2.309139009139009,4.0,10.11111111111111,10.11111111111111,12.11111111111111,A2
AR_gpt-4o_15_27_539,9,2.5862026862026863,5.0,9.555555555555555,9.555555555555555,11.555555555555555,A2
AR_gpt-4o_15_27_540,9,2.4858906525573192,5.0,10.555555555555555,10.555555555555555,12.444444444444445,A2
AR_gpt-4o_15_28_541,21,2.6523809523809527,5.0,3.238095238095238,3.238095238095238,4.238095238095238,A1
AR_gpt-4o_15_28_542,14,2.4071995464852605,4.0,5.571428571428571,5.571428571428571,6.928571428571429,A1
AR_gpt-4o_15_28_543,12,2.680324074074074,5.0,7.583333333333333,7.583333333333333,8.75,A1
AR_gpt-4o_15_28_544,10,2.475833333333333,4.0,4.9,4.9,5.9,A1
AR_gpt-4o_15_28_545,11,2.433182474091565,5.0,6.363636363636363,6.363636363636363,7.545454545454546,A1
AR_gpt-4o_15_28_546,18,2.469047619047619,5.0,5.0,5.0,6.222222222222222,A1
AR_gpt-4o_15_28_547,10,2.2476190476190476,4.0,5.5,5.5,6.8,A1
AR_gpt-4o_15_28_548,9,2.625132275132275,5.0,5.333333333333333,5.333333333333333,6.333333333333333,A1
AR_gpt-4o_15_28_549,8,2.586904761904762,4.0,6.0,6.0,7.125,A1
AR_gpt-4o_15_28_550,8,2.662202380952381,5.0,6.75,6.75,8.0,A1
AR_gpt-4o_15_28_551,8,2.561534992784993,5.0,10.125,10.125,12.875,A2
AR_gpt-4o_15_28_552,6,2.5754303566803567,5.0,12.666666666666666,12.666666666666666,15.833333333333334,A2
AR_gpt-4o_15_28_553,10,2.442938727938728,5.0,9.4,9.4,11.1,A2
AR_gpt-4o_15_28_554,12,2.673414659012485,6.0,10.0,10.0,11.583333333333334,A2
AR_gpt-4o_15_28_555,8,2.437917637917638,5.0,14.0,14.0,17.5,A2
AR_gpt-4o_15_28_556,11,2.4493144110791167,5.0,11.0,11.0,13.545454545454545,A2
AR_gpt-4o_15_28_557,10,2.4893671606171606,5.0,11.7,11.7,14.8,A2
AR_gpt-4o_15_28_558,8,2.572197320223636,5.0,14.0,14.0,16.25,A2
AR_gpt-4o_15_28_559,9,2.531829281829282,5.0,10.555555555555555,10.555555555555555,12.444444444444445,A2
AR_gpt-4o_15_28_560,10,2.628060606060606,5.0,10.8,10.8,13.6,A2
AR_gpt-4o_15_48_941,14,2.4810143288084463,6.0,13.071428571428571,13.071428571428571,15.857142857142858,B1
AR_gpt-4o_15_48_942,11,2.4901154401154404,6.0,13.818181818181818,13.818181818181818,16.454545454545453,B1
AR_gpt-4o_15_48_943,15,2.5020956766545,5.0,12.533333333333333,12.533333333333333,15.0,B1
AR_gpt-4o_15_48_944,15,2.3757993760625338,5.0,11.866666666666667,11.866666666666667,14.133333333333333,B1
AR_gpt-4o_15_48_945,15,2.5225166285673533,6.0,15.4,15.4,18.266666666666666,B1
AR_gpt-4o_15_48_946,13,2.43328615299918,6.0,13.76923076923077,13.76923076923077,15.846153846153847,B1
AR_gpt-4o_15_48_947,16,2.609688202932688,5.0,10.8125,10.8125,12.875,B1
AR_gpt-4o_15_48_948,18,2.4404432799169644,5.0,12.833333333333334,12.833333333333334,14.777777777777779,B1
AR_gpt-4o_15_48_949,14,2.580501443001443,5.0,12.785714285714286,12.785714285714286,15.142857142857142,B1
AR_gpt-4o_15_48_950,16,2.375022646234914,5.0,12.4375,12.4375,14.5625,B1
AR_gpt-4o_15_48_951,14,2.5090654443595617,5.0,15.285714285714286,15.285714285714286,17.785714285714285,B2
AR_gpt-4o_15_48_952,15,2.4630402437069105,5.0,15.066666666666666,15.066666666666666,17.933333333333334,B2
AR_gpt-4o_15_48_953,15,2.376852235533699,5.0,18.533333333333335,18.533333333333335,22.066666666666666,B2
AR_gpt-4o_15_48_954,17,2.537308852239648,5.0,14.176470588235293,14.176470588235293,16.705882352941178,B2
AR_gpt-4o_15_48_955,12,2.4641871416412067,6.0,16.416666666666668,16.5,19.666666666666668,B2
AR_gpt-4o_15_48_956,16,2.327034192923781,5.0,15.4375,15.4375,18.4375,B2
AR_gpt-4o_15_48_957,15,2.510152416783996,6.0,17.0,17.0,19.933333333333334,B2
AR_gpt-4o_15_48_958,16,2.4006387814686585,6.0,17.125,17.125,20.375,B2
AR_gpt-4o_15_48_959,15,2.442588031461424,5.0,17.333333333333332,17.333333333333332,20.6,B2
AR_gpt-4o_15_48_960,15,2.373039787720095,5.0,17.4,17.4,21.0,B2
AR_gpt-4o_15_53_1041,13,2.3903745479331833,6.0,16.384615384615383,16.384615384615383,18.46153846153846,B1
AR_gpt-4o_15_53_1042,11,2.414279645675649,5.0,15.636363636363637,15.636363636363637,17.818181818181817,B1
AR_gpt-4o_15_53_1043,17,2.3526883937305536,5.0,13.588235294117647,13.588235294117647,15.647058823529411,B1
AR_gpt-4o_15_53_1044,12,2.4135630438829168,6.0,15.583333333333334,15.583333333333334,17.75,B1
AR_gpt-4o_15_53_1045,12,2.409981096801749,6.0,13.5,13.5,15.583333333333334,B1
AR_gpt-4o_15_53_1046,17,2.393346615746907,6.0,14.117647058823529,14.117647058823529,16.352941176470587,B1
AR_gpt-4o_15_53_1047,14,2.4517427747690905,5.0,15.214285714285714,15.214285714285714,18.0,B1
AR_gpt-4o_15_53_1048,14,2.4305777555777555,5.0,10.857142857142858,10.857142857142858,12.714285714285714,B1
AR_gpt-4o_15_53_1049,14,2.5139686572916387,5.0,11.785714285714286,11.785714285714286,14.142857142857142,B1
AR_gpt-4o_15_53_1050,16,2.378261617875588,5.0,12.25,12.25,14.125,B1
AR_gpt-4o_15_53_1051,13,2.4264899700245555,5.0,16.53846153846154,16.53846153846154,19.23076923076923,B2
AR_gpt-4o_15_53_1052,11,2.383525784969635,5.0,18.454545454545453,18.454545454545453,21.454545454545453,B2
AR_gpt-4o_15_53_1053,14,2.4226713672376485,6.0,19.357142857142858,19.357142857142858,22.285714285714285,B2
AR_gpt-4o_15_53_1054,10,2.4133197945845004,5.0,19.4,19.4,23.0,B2
AR_gpt-4o_15_53_1055,14,2.431195467697569,6.0,16.428571428571427,16.428571428571427,19.285714285714285,B2
AR_gpt-4o_15_53_1056,12,2.3245928704738774,5.0,19.833333333333332,19.833333333333332,22.75,B2
AR_gpt-4o_15_53_1057,13,2.460958485958486,5.0,16.23076923076923,16.23076923076923,19.076923076923077,B2
AR_gpt-4o_15_53_1058,12,2.36121338330018,5.0,20.5,20.5,24.666666666666668,B2
AR_gpt-4o_15_53_1059,12,2.383715508347861,5.0,18.666666666666668,18.666666666666668,22.333333333333332,B2
AR_gpt-4o_15_53_1060,14,2.5072046938228936,5.0,15.857142857142858,15.857142857142858,18.642857142857142,B2
AR_gpt-4o_15_63_1241,13,2.355785829685529,5.0,17.76923076923077,17.76923076923077,20.923076923076923,B1
AR_gpt-4o_15_63_1242,13,2.5015452383873438,5.0,15.307692307692308,15.307692307692308,17.615384615384617,B1
AR_gpt-4o_15_63_1243,15,2.4506736580649626,5.0,14.133333333333333,14.133333333333333,16.466666666666665,B1
AR_gpt-4o_15_63_1244,16,2.4082005208843444,6.0,13.5625,13.5625,15.625,B1
AR_gpt-4o_15_63_1245,13,2.383518388552713,6.0,15.461538461538462,15.461538461538462,18.0,B1
AR_gpt-4o_15_63_1246,14,2.3863151924982975,5.0,15.714285714285714,15.714285714285714,17.928571428571427,B1
AR_gpt-4o_15_63_1247,10,2.41994733565941,6.0,16.5,16.5,19.5,B1
AR_gpt-4o_15_63_1248,11,2.4739905927405927,5.0,16.0,16.0,18.90909090909091,B1
AR_gpt-4o_15_63_1249,10,2.4669757169215374,6.0,15.7,15.7,18.2,B1
AR_gpt-4o_15_63_1250,12,2.5166213416213417,6.0,14.75,14.75,17.416666666666668,B1
AR_gpt-4o_15_63_1251,15,2.447904377119897,6.0,17.2,17.2,19.733333333333334,B2
AR_gpt-4o_15_63_1252,14,2.3523167451456928,5.0,18.642857142857142,18.642857142857142,21.642857142857142,B2
AR_gpt-4o_15_63_1253,12,2.5432283101458797,6.0,17.916666666666668,17.916666666666668,21.25,B2
AR_gpt-4o_15_63_1254,12,2.3608697994662906,4.0,16.083333333333332,16.083333333333332,18.5,B2
AR_gpt-4o_15_63_1255,12,2.3883191860455795,5.0,17.25,17.25,19.833333333333332,B2
AR_gpt-4o_15_63_1256,13,2.388552330860023,6.0,18.76923076923077,18.76923076923077,21.615384615384617,B2
AR_gpt-4o_15_63_1257,16,2.4172691086003777,5.0,17.375,17.375,20.0625,B2
AR_gpt-4o_15_63_1258,13,2.421498067150241,6.0,16.692307692307693,16.692307692307693,19.384615384615383,B2
AR_gpt-4o_15_63_1259,16,2.479796038050114,6.0,14.75,14.75,17.375,B2
AR_gpt-4o_15_63_1260,12,2.4701849759736083,6.0,16.5,16.5,19.666666666666668,B2
AR_gpt-4o_15_64_1261,13,2.2983271465974386,5.0,16.46153846153846,16.46153846153846,19.615384615384617,B1
AR_gpt-4o_15_64_1262,16,2.4418750826379503,5.0,12.6875,12.6875,15.3125,B1
AR_gpt-4o_15_64_1263,20,2.4877752912292386,5.0,11.7,11.7,13.65,B1
AR_gpt-4o_15_64_1264,12,2.2035653879934443,5.0,14.75,14.75,17.5,B1
AR_gpt-4o_15_64_1265,15,2.414186059039,5.0,13.4,13.4,15.866666666666667,B1
AR_gpt-4o_15_64_1266,15,2.3924798141614,6.0,15.133333333333333,15.133333333333333,18.0,B1
AR_gpt-4o_15_64_1267,16,2.5830477855477856,6.0,12.1875,12.1875,14.5,B1
AR_gpt-4o_15_64_1268,13,2.4316622480084016,5.0,14.076923076923077,14.076923076923077,16.76923076923077,B1
AR_gpt-4o_15_64_1269,17,2.4450044572881944,5.0,11.176470588235293,11.176470588235293,13.235294117647058,B1
AR_gpt-4o_15_64_1270,14,2.5750749250749254,5.0,10.785714285714286,10.785714285714286,12.642857142857142,B1
AR_gpt-4o_15_64_1271,16,2.4243963068181817,5.0,15.625,15.625,18.125,B2
AR_gpt-4o_15_64_1272,14,2.459802248658661,5.0,15.071428571428571,15.071428571428571,17.928571428571427,B2
AR_gpt-4o_15_64_1273,17,2.44897874743076,6.0,14.941176470588236,14.941176470588236,17.58823529411765,B2
AR_gpt-4o_15_64_1274,16,2.413953915448481,5.0,15.625,15.625,18.625,B2
AR_gpt-4o_15_64_1275,15,2.534076544370662,5.0,14.533333333333333,14.533333333333333,16.8,B2
AR_gpt-4o_15_64_1276,19,2.473272430545936,6.0,14.157894736842104,14.157894736842104,16.31578947368421,B2
AR_gpt-4o_15_64_1277,18,2.329252929358734,5.0,16.27777777777778,16.27777777777778,19.5,B2
AR_gpt-4o_15_64_1278,15,2.3740320518261697,5.0,15.2,15.2,17.866666666666667,B2
AR_gpt-4o_15_64_1279,17,2.4259538729648913,6.0,15.411764705882353,15.411764705882353,18.0,B2
AR_gpt-4o_15_64_1280,12,2.386693084774225,5.0,20.0,20.0,23.5,B2
AR_gpt-4o_15_69_1361,13,2.322763238029813,4.0,14.846153846153847,14.846153846153847,17.46153846153846,B1
AR_gpt-4o_15_69_1362,14,2.3722923505066364,5.0,18.642857142857142,18.642857142857142,22.071428571428573,B1
AR_gpt-4o_15_69_1363,17,2.3359149020913725,5.0,12.352941176470589,12.352941176470589,14.470588235294118,B1
AR_gpt-4o_15_69_1364,12,2.2714783673117007,5.0,15.416666666666666,15.416666666666666,18.083333333333332,B1
AR_gpt-4o_15_69_1365,13,2.39570321911459,6.0,15.538461538461538,15.538461538461538,18.23076923076923,B1
AR_gpt-4o_15_69_1366,12,2.3127828251183513,4.0,16.583333333333332,16.583333333333332,19.416666666666668,B1
AR_gpt-4o_15_69_1367,13,2.3134585324264285,5.0,16.76923076923077,16.76923076923077,19.53846153846154,B1
AR_gpt-4o_15_69_1368,10,2.471261911575211,6.0,17.9,17.9,20.4,B1
AR_gpt-4o_15_69_1369,15,2.483653472131733,6.0,13.333333333333334,13.333333333333334,15.2,B1
AR_gpt-4o_15_69_1370,12,2.3710049410513805,5.0,13.833333333333334,13.833333333333334,16.583333333333332,B1
AR_gpt-4o_15_69_1371,14,2.466771323914181,6.0,17.0,17.0,19.928571428571427,B2
AR_gpt-4o_15_69_1372,14,2.4420615553913874,5.0,15.285714285714286,15.285714285714286,17.428571428571427,B2
AR_gpt-4o_15_69_1373,12,2.3544024323629587,5.0,17.666666666666668,17.666666666666668,20.583333333333332,B2
AR_gpt-4o_15_69_1374,14,2.4132204476687003,6.0,15.642857142857142,15.642857142857142,18.285714285714285,B2
AR_gpt-4o_15_69_1375,11,2.3631643077815325,5.0,18.545454545454547,18.545454545454547,21.818181818181817,B2
AR_gpt-4o_15_69_1376,12,2.3854956333091213,5.0,17.916666666666668,17.916666666666668,21.333333333333332,B2
AR_gpt-4o_15_69_1377,14,2.3608822332351744,6.0,18.285714285714285,18.285714285714285,21.285714285714285,B2
AR_gpt-4o_15_69_1378,13,2.3942352105966247,5.0,16.076923076923077,16.076923076923077,18.76923076923077,B2
AR_gpt-4o_15_69_1379,10,2.410288492971559,6.0,19.7,19.7,22.8,B2
AR_gpt-4o_15_69_1380,11,2.291869531079889,5.0,19.272727272727273,19.272727272727273,22.09090909090909,B2
AR_gpt-4o_15_77_1521,14,2.3373684322213735,5.0,12.357142857142858,12.357142857142858,14.214285714285714,B1
AR_gpt-4o_15_77_1522,11,2.4453595580389837,5.0,16.272727272727273,16.272727272727273,19.181818181818183,B1
AR_gpt-4o_15_77_1523,13,2.4085356566188967,5.0,18.0,18.0,20.923076923076923,B1
AR_gpt-4o_15_77_1524,15,2.3682461395262577,5.0,13.8,13.8,16.866666666666667,B1
AR_gpt-4o_15_77_1525,11,2.3468294378792547,5.0,15.272727272727273,15.272727272727273,18.545454545454547,B1
AR_gpt-4o_15_77_1526,12,2.259766524898104,5.0,15.916666666666666,15.916666666666666,18.416666666666668,B1
AR_gpt-4o_15_77_1527,12,2.3563887623098148,5.0,13.833333333333334,13.833333333333334,16.583333333333332,B1
AR_gpt-4o_15_77_1528,12,2.4541643470049044,6.0,13.166666666666666,13.166666666666666,15.583333333333334,B1
AR_gpt-4o_15_77_1529,14,2.416608881314764,5.0,14.857142857142858,14.857142857142858,17.5,B1
AR_gpt-4o_15_77_1530,13,2.4811871458940638,5.0,13.384615384615385,13.384615384615385,15.692307692307692,B1
AR_gpt-4o_15_77_1531,13,2.4450963986433094,5.0,16.53846153846154,16.53846153846154,19.692307692307693,B2
AR_gpt-4o_15_77_1532,15,2.432379434575087,5.0,18.8,18.8,22.066666666666666,B2
AR_gpt-4o_15_77_1533,14,2.4189870261001585,5.0,18.928571428571427,18.928571428571427,22.785714285714285,B2
AR_gpt-4o_15_77_1534,14,2.4482209461366553,5.0,18.071428571428573,18.071428571428573,20.928571428571427,B2
AR_gpt-4o_15_77_1535,16,2.4506685082602098,5.0,16.4375,16.4375,19.5625,B2
AR_gpt-4o_15_77_1536,12,2.362010509047147,6.0,19.25,19.25,22.916666666666668,B2
AR_gpt-4o_15_77_1537,16,2.437253853483473,5.0,17.8125,17.8125,21.5625,B2
AR_gpt-4o_15_77_1538,12,2.3854439293226477,5.0,19.416666666666668,19.416666666666668,22.833333333333332,B2
AR_gpt-4o_15_77_1539,11,2.3982830328138247,5.0,20.181818181818183,20.181818181818183,24.363636363636363,B2
AR_gpt-4o_15_77_1540,15,2.4104906897940954,5.0,16.933333333333334,16.933333333333334,19.533333333333335,B2
AR_gpt-4o_15_97_1921,13,2.4032291038524765,5.0,15.076923076923077,15.076923076923077,18.23076923076923,B1
AR_gpt-4o_15_97_1922,14,2.439347533885349,5.0,13.714285714285714,13.714285714285714,15.928571428571429,B1
AR_gpt-4o_15_97_1923,14,2.450584243021218,5.0,12.357142857142858,12.357142857142858,14.571428571428571,B1
AR_gpt-4o_15_97_1924,14,2.3369559012416157,5.0,12.857142857142858,12.857142857142858,14.928571428571429,B1
AR_gpt-4o_15_97_1925,13,2.3240209237749285,6.0,16.0,16.0,18.76923076923077,B1
AR_gpt-4o_15_97_1926,14,2.3684780268382655,5.0,14.714285714285714,14.714285714285714,16.928571428571427,B1
AR_gpt-4o_15_97_1927,12,2.368673571004807,6.0,18.166666666666668,18.166666666666668,21.916666666666668,B1
AR_gpt-4o_15_97_1928,12,2.5250849640555524,5.0,15.0,15.0,17.166666666666668,B1
AR_gpt-4o_15_97_1929,15,2.298530032059444,5.0,13.266666666666667,13.266666666666667,15.333333333333334,B1
AR_gpt-4o_15_97_1930,14,2.3710514030173475,5.0,15.285714285714286,15.285714285714286,18.571428571428573,B1
AR_gpt-4o_15_97_1931,17,2.393085110017363,5.0,16.529411764705884,16.529411764705884,19.41176470588235,B2
AR_gpt-4o_15_97_1932,16,2.333699590399748,6.0,16.25,16.25,19.625,B2
AR_gpt-4o_15_97_1933,20,2.4882037138558037,5.0,14.65,14.65,17.2,B2
AR_gpt-4o_15_97_1934,17,2.423349896091853,6.0,15.705882352941176,15.705882352941176,19.235294117647058,B2
AR_gpt-4o_15_97_1935,15,2.439830645790398,5.0,15.733333333333333,15.733333333333333,18.333333333333332,B2
AR_gpt-4o_15_97_1936,15,2.472668959351622,5.0,16.8,16.8,19.466666666666665,B2
AR_gpt-4o_15_97_1937,13,2.381236970225804,5.0,21.0,21.0,25.0,B2
AR_gpt-4o_15_97_1938,17,2.4461551692201846,6.0,15.058823529411764,15.058823529411764,17.647058823529413,B2
AR_gpt-4o_15_97_1939,16,2.4029900127046866,7.0,16.0625,16.0625,18.6875,B2
AR_gpt-4o_15_97_1940,12,2.34776936026936,6.0,21.5,21.5,25.583333333333332,B2
AR_gpt-4o_15_98_1941,15,2.2179667116509223,6.0,13.2,13.266666666666667,15.6,B1
AR_gpt-4o_15_98_1942,11,2.352017719122982,6.0,15.545454545454545,15.545454545454545,18.363636363636363,B1
AR_gpt-4o_15_98_1943,14,2.320835398936903,5.0,14.857142857142858,14.857142857142858,17.142857142857142,B1
AR_gpt-4o_15_98_1944,16,2.287147245115995,6.0,12.0,12.0625,13.875,B1
AR_gpt-4o_15_98_1945,15,2.3833845457374867,5.0,12.2,12.2,13.8,B1
AR_gpt-4o_15_98_1946,11,2.2353160900135407,5.0,19.90909090909091,19.90909090909091,24.0,B1
AR_gpt-4o_15_98_1947,11,2.292808726361358,5.0,14.818181818181818,14.818181818181818,16.818181818181817,B1
AR_gpt-4o_15_98_1948,14,2.3639019710448284,5.0,11.5,11.5,13.142857142857142,B1
AR_gpt-4o_15_98_1949,10,2.2020694501576856,5.0,13.6,13.6,15.7,B1
AR_gpt-4o_15_98_1950,13,2.320231810672987,5.0,14.76923076923077,14.76923076923077,17.53846153846154,B1
AR_gpt-4o_15_98_1951,14,2.2630805104542113,5.0,16.357142857142858,16.428571428571427,19.428571428571427,B2
AR_gpt-4o_15_98_1952,17,2.311125407100639,5.0,13.941176470588236,13.941176470588236,16.764705882352942,B2
AR_gpt-4o_15_98_1953,12,2.3286746128744125,5.0,18.916666666666668,18.916666666666668,22.75,B2
AR_gpt-4o_15_98_1954,14,2.2687254522474367,5.0,16.357142857142858,16.428571428571427,18.928571428571427,B2
AR_gpt-4o_15_98_1955,14,2.2332543247391445,5.0,16.642857142857142,16.642857142857142,20.0,B2
AR_gpt-4o_15_98_1956,19,2.399644215433689,5.0,10.947368421052632,10.947368421052632,12.894736842105264,B2
AR_gpt-4o_15_98_1957,16,2.3182104504911454,5.0,15.0625,15.125,17.375,B2
AR_gpt-4o_15_98_1958,13,2.314118286254509,5.0,18.153846153846153,18.153846153846153,20.692307692307693,B2
